作品No.	聖地No.	確定	都道府県	市区郡	聖地名	郵便番号	住所	住所2	座標：緯度	座標：経度	SV	倍率	SV過去	Fov	Zoom	電話番号	作品	作品名フリガナ	備考	公式サイトURL	情報参照元URL	備考2	市区町村読み仮名	作品名50音	県順	市順	域順	実在	重要度
0270	0053	完了	東京都	西多摩郡	六道山公園展望台	190-1211	東京都西多摩郡瑞穂町石畑2355		35.775956	139.368138	-						CLANNAD ～AFTER STORY～	クラナドアフターストーリー	かつて古河秋生が瀕死の古河渚を連れて訪れ命を救われた奇跡の丘の立地モデルで、作中では丘の上が開発されて「光坂総合病院」が建設されていました。<br />第15話では、建設中の丘を秋生が岡崎朋也を連れて訪れ、奇跡の丘の話を語っていました。<br />第20話では、何かに導かれるかのように岡崎汐が一人でやって来て、病院を眺めていました。同話後半でも、一人で病院に向かう汐が途中で遭遇した伊吹風子と共に病院前までやって来ていました。<br />第21話では、一緒に買い物に出た秋生と岡崎朋也がこの病院を訪れ、町が変わりゆくことと渚や汐の体のことを関連づけるようなことを話していました。このシーンで描かれていた山越しに町を望むカットは、展望台からの眺望です。				ニシタマグン	ク	13	50	2		
0270	0015	完了	東京都	西多摩郡	阿豆佐味天神社	190-1212	東京都西多摩郡瑞穂町殿ケ谷		35.766705	139.364866	"https://www.google.co.jp/maps/@35.765967,139.3644008,3a,31.8y,87.1h,87.99t/data=!3m6!1e1!3m4!1s3j-kHOXs02-RTjrVE7XWmA!2e0!7i13312!8i6656?hl=ja"	16.0					CLANNAD ～AFTER STORY～	クラナドアフターストーリー	第6話で、相楽美佐枝と志麻賀津紀が一緒に遊んだ秋祭りの会場となっていた神社。<br />DVD第2巻の初回限定版ジャケットイラストでは、相楽美佐枝が境内で猫を追いかけている姿が描かれていました。	http://www.azusami-suitengu.net/	http://www.azusami-suitengu.net/		ニシタマグン	ク	13	50	2		
0270	0016	完了	東京都	西多摩郡	表橋	190-1212	東京都西多摩郡瑞穂町殿ケ谷		35.763651	139.361475	"https://www.google.co.jp/maps/@35.7635855,139.3614079,3a,54.3y,51.94h,80.96t/data=!3m6!1e1!3m4!1s2VuRoPoRK3OWkc127EMYzw!2e0!7i13312!8i6656?hl=ja"						CLANNAD ～AFTER STORY～	クラナドアフターストーリー	第1話で、野球のメンバー探しの帰り道の岡崎朋也が、古河渚から朋也の父親にも来てもらおうと言われ、一瞬固まっていた橋。				ニシタマグン	ク	13	50	2		
0270	0037	完了	東京都	西多摩郡	阿豆佐味通り（表橋北詰東側）	190-1212	東京都西多摩郡瑞穂町殿ケ谷		35.763711	139.361559	"https://www.google.co.jp/maps/@35.7637336,139.361504,3a,33y,329.86h,93.12t/data=!3m6!1e1!3m4!1suoYwVXQImha7i58nS_PMBg!2e0!7i13312!8i6656?hl=ja"						CLANNAD ～AFTER STORY～	クラナドアフターストーリー	第1話で、野球のメンバー探しの帰り道の岡崎朋也と古河渚が、坂上智代を見送っていた場所。				ニシタマグン	ク	13	50	2		
0270	0049	完了	東京都	西多摩郡	阿豆佐味通り（表橋北詰西側）	190-1212	東京都西多摩郡瑞穂町殿ケ谷		35.763797	139.361464	"https://www.google.co.jp/maps/@35.7637641,139.3615289,3a,90y,300.13h,91.4t/data=!3m6!1e1!3m4!1s6esZIMrmjSEpSKc4a5p9AA!2e0!7i13312!8i6656?hl=ja"				1		CLANNAD ～AFTER STORY～	クラナドアフターストーリー	第6話で、志麻賀津紀が、相楽美佐枝の友人のサキとユキに志麻の家に遊びに行こうと連れられていくも途中で立ち止まり、家がどこにあるか思い出せないと言い出した場所。				ニシタマグン	ク	13	50	2		
0270	0062	完了	東京都	西多摩郡	鳥海モータース前の電信柱	190-1212	東京都西多摩郡瑞穂町殿ケ谷		35.768208	139.360608	"https://www.google.co.jp/maps/@35.7680405,139.3607756,3a,30.2y,321.58h,91.86t/data=!3m6!1e1!3m4!1suuNZhlmQfFegQ_LqlehNZQ!2e0!7i16384!8i8192?hl=ja"						CLANNAD ～AFTER STORY～	クラナドアフターストーリー	第11話で、岡崎朋也が作業を任されたものの、ミスに気づいた芳野祐介が補修作業をしていた電信柱。<br />社長から電話で知らされた朋也が駆けつけ、作業を手伝っていました。<br />鳥海モータースの看板越しに芳野が作業をする電信柱方向が描かれています。				ニシタマグン	ク	13	50	2		
0270	0080	完了	東京都	西多摩郡	サロン ド 亜美 前の道	190-1212	東京都西多摩郡瑞穂町殿ケ谷		35.766558	139.361876	"https://www.google.co.jp/maps/@35.7667663,139.3616914,3a,34y,136.14h,94.94t/data=!3m6!1e1!3m4!1s-7h96SmBXOsQSTe2T83o3w!2e0!7i16384!8i8192"						CLANNAD ～AFTER STORY～	クラナドアフターストーリー	第11話で、作業を任されたものの、ミスに気づいた芳野祐介が補修作業をしていた電信柱へ駆けつける岡崎朋也が走っていた場所。				ニシタマグン	ク	13	50	2		
0270	0123	完了	東京都	西多摩郡	空き地	190-1212	東京都西多摩郡瑞穂町殿ケ谷		35.765524	139.364426	"https://www.google.co.jp/maps/@35.7655546,139.364284,3a,37y,124.51h,85.42t/data=!3m6!1e1!3m4!1sGD2-DH-AkWXBcls6FJttSw!2e0!7i13312!8i6656"						CLANNAD ～AFTER STORY～	クラナドアフターストーリー	第21話の岡崎朋也と岡崎汐が雪の町で悲しい最後を迎えてしまった後のモノローグシーンで、第1期第1話冒頭のモノローグシーンと同じ「売地」の看板が立てられていた空き地のカットが使われていました。				ニシタマグン	ク	13	50	2		
0270	0063	完了	東京都	西多摩郡	水路の小橋	190-1212	東京都西多摩郡瑞穂町殿ケ谷		35.768358	139.360392	"https://www.google.co.jp/maps/@35.7683704,139.3603851,3a,53.1y,12.45h,82.23t/data=!3m6!1e1!3m4!1sipsop_qQyIvkIBc7y2powQ!2e0!7i13312!8i6656?hl=ja"						CLANNAD ～AFTER STORY～	クラナドアフターストーリー	第11話で、作業を任されたものの、ミスに気づいた芳野祐介が補修作業をしていた電信柱へ駆けつける岡崎朋也が渡っていた小さな橋。橋の両側の民家も忠実に描かれていたものの、走っている方向は電信柱とは真逆です。				ニシタマグン	ク	13	50	2		
0270	0121	完了	東京都	西多摩郡	表橋から望む残堀川護岸	190-1212	東京都西多摩郡瑞穂町殿ケ谷		35.763481	139.361843	"https://www.google.co.jp/maps/@35.7637182,139.361506,3a,21.3y,131.29h,88.22t/data=!3m6!1e1!3m4!1stCoF_6yqHPR7Pgf_48V_Rg!2e0!7i13312!8i6656?hl=ja"				4.5		CLANNAD ～AFTER STORY～	クラナドアフターストーリー	エンディングカットで、表橋から東側を望む構図で、残堀川や護岸などが描かれていました。				ニシタマグン	ク	13	50	2		
0270	0050	完了	東京都	西多摩郡	表橋南詰の民家	190-1212	東京都西多摩郡瑞穂町殿ケ谷802		35.763514	139.361300	"https://www.google.co.jp/maps/@35.7633268,139.3613664,3a,46.4y,344.93h,86.06t/data=!3m6!1e1!3m4!1sLL-LDa1Yg-6XkJWQJxDE2w!2e0!7i13312!8i6656?hl=ja8"						CLANNAD ～AFTER STORY～	クラナドアフターストーリー	第6話で、志麻賀津紀が、志麻の家に遊びに行こうと言う相楽美佐枝の友人のサキとユキと共に訪れ、自分が何者なのかを思い出した志麻家のモデル。<br />作中では生垣がブロック塀に描き変えられていました。				ニシタマグン	ク	13	50	2		
0270	0017	完了	東京都	西多摩郡	ジョイフルハイツ瑞穂C前の道路	190-1212	東京都西多摩郡瑞穂町殿ケ谷978-2		35.763513	139.363286	"https://www.google.co.jp/maps/@35.763282,139.3631593,3a,56y,23.56h,94.02t/data=!3m6!1e1!3m4!1sNsrxzAruNvbiUzPLovPGrQ!2e0!7i13312!8i6656"						CLANNAD ～AFTER STORY～	クラナドアフターストーリー	第12話の岡崎朋也が芳野祐介から「今日の仕事は手際が良かった」と珍しく褒められていた冒頭シーンで、2人が乗る車が走っていた道路。<br />左手にジョイフルハイツ瑞穂Cの建物を望む構図で描かれていました。				ニシタマグン	ク	13	50	2		
0270	0119	完了	東京都	西多摩郡	瑞穂ビューパークの坂道	190-1212	東京都西多摩郡瑞穂町箱根ケ崎		35.773410	139.354248	"https://www.google.co.jp/maps/@35.7731872,139.3542646,3a,22.1y,357.37h,87.49t/data=!3m6!1e1!3m4!1sDG3p-k0duP2awgoamNV-9w!2e0!7i13312!8i6656?hl=ja"				4		CLANNAD ～AFTER STORY～	クラナドアフターストーリー	岡崎朋也たちの通う「私立光坂高校」へと続く桜並木の坂道のモデル。作中では高校が瑞穂ビューパークにある設定となっており、高校への行き帰りのシーンや、各話の回想シーンなどで度々描かれていました。				ニシタマグン	ク	13	50	2		
0270	0047	完了	東京都	西多摩郡	瑞穂ビューパークの坂道にあるベンチ	190-1221	東京都西多摩郡瑞穂町箱根ケ崎		35.774260	139.354669	"https://www.google.co.jp/maps/@35.7743064,139.3546052,3a,75y,127.95h,85.98t/data=!3m6!1e1!3m4!1sVu9laIjAqRqVRA1g1kWpzA!2e0!7i16384!8i8192?hl=ja"				2		CLANNAD ～AFTER STORY～	クラナドアフターストーリー	第4話で、学校帰りの岡崎朋也と古河渚が、兄に再びサッカーをやらせたいと願う春原芽衣の相談を聞いていたベンチ。<br />第7話で、家出して不良グループに入ってしまった姉を引き戻すため、リーダーの妹である宮沢有紀寧に話をつけようとやって来た勇と遭遇していたのも、この場所でした。				ニシタマグン	ク	13	50	2		
0270	0019	完了	東京都	西多摩郡	ハッピー亭	190-1221	東京都西多摩郡瑞穂町箱根ケ崎		35.775912	139.348957	"https://www.google.co.jp/maps/@35.7759915,139.3489531,3a,40.7y,178.41h,83.29t/data=!3m6!1e1!3m4!1sMfTjhZF4-k8Dfg_wKN1iDA!2e0!7i13312!8i6656?hl=ja8"						CLANNAD ～AFTER STORY～	クラナドアフターストーリー	DVD第4巻の初回限定版ジャケットイラストに描かれていた「ヒカリ屋」のモデル。<br />第12話で東京から帰郷した芳野祐介が伊吹公子と再会していたバス停は、イラストにも描かれていますが、実際には存在しません。				ニシタマグン	ク	13	50	2		
0270	0025	完了	東京都	西多摩郡	福生消防署瑞穂出張所 裏	190-1221	東京都西多摩郡瑞穂町箱根ケ崎		35.772853	139.354614	"https://www.google.co.jp/maps/@35.7729344,139.3543861,3a,44y,113.4h,93.01t/data=!3m6!1e1!3m4!1s1eM3cR-_udYCF7P2tbfVJg!2e0!7i16384!8i8192?hl=ja"						CLANNAD ～AFTER STORY～	クラナドアフターストーリー	第4話の岡崎朋也と春原陽平が大ゲンカをした翌日の通学シーンで、朋也と古河渚が歩いていた場所。<br />番外編「もうひとつの世界 杏編」のラストで、朋也と藤林杏がキスしていたのも、この場所でした。				ニシタマグン	ク	13	50	2		
0270	0022	完了	東京都	西多摩郡	階段	190-1221	東京都西多摩郡瑞穂町箱根ケ崎		35.772946	139.354365	"https://www.google.co.jp/maps/@35.7728428,139.3542484,3a,16.7y,36.74h,92.96t/data=!3m6!1e1!3m4!1sjdd91WeQcVQnA49w7BtLQA!2e0!7i16384!8i8192?hl=ja"				5		CLANNAD ～AFTER STORY～	クラナドアフターストーリー	第4話の岡崎朋也と春原陽平が大ゲンカをした翌日の通学シーンで、朋也と古河渚が、春原と遭遇していた場所。互いの傷だらけの顔を見た朋也と春原が吹き出し、仲直りをしていました。				ニシタマグン	ク	13	50	2		
0270	0110	完了	東京都	西多摩郡	福生消防署瑞穂出張所裏の丁字路	190-1221	東京都西多摩郡瑞穂町箱根ケ崎		35.772972	139.354361	"https://www.google.co.jp/maps/@35.773001,139.3542793,3a,55.4y,136.66h,84.97t/data=!3m6!1e1!3m4!1sPPtIZkhM1Sv2_-pFRVccMA!2e0!7i13312!8i6656?hl=ja"						CLANNAD ～AFTER STORY～	クラナドアフターストーリー	番外編「一年前の出来事」で、初めて岡崎朋也、春原陽平と同じクラスになった藤林杏が、学校帰りに2人に名前を教えていた場所。				ニシタマグン	ク	13	50	2		
0270	0051	完了	東京都	西多摩郡	福生消防署瑞穂出張所前の交差点	190-1221	東京都西多摩郡瑞穂町箱根ヶ崎		35.772716	139.354286	"https://www.google.co.jp/maps/@35.7725892,139.3540255,3a,24y,51.94h,85.53t/data=!3m6!1e1!3m4!1swZ_gtQUZNj_WWhDIUjh3Mw!2e0!7i16384!8i8192"				4		CLANNAD ～AFTER STORY～	クラナドアフターストーリー	第7話で、岡崎朋也一行が、家出して不良グループに入ってしまった姉を探す勇を連れ、宮沢有紀寧の案内で姉のいる場所へ向かうシーンで、一行が信号待ちをしていた交差点。<br />番外編「もうひとつの世界 杏編」で、朋也が雨の休日にボタンに遭遇したのも、この交差点でした。				ニシタマグン	ク	13	50	2		
0270	0020	完了	東京都	西多摩郡	中央橋	190-1221	東京都西多摩郡瑞穂町箱根ケ崎		35.771001	139.352865	"https://www.google.co.jp/maps/@35.7706626,139.3529375,3a,30.3y,352.42h,86.1t/data=!3m6!1e1!3m4!1sszjA4A4r2j8iJH1InP-rlA!2e0!7i16384!8i8192"						CLANNAD ～AFTER STORY～	クラナドアフターストーリー	第8話で、宮沢有紀寧の兄・宮沢和人がリーダーを務める不良グループと隣町の不良グループの勢力争いを止めるために一人で話に行くと飛び出した宮沢有紀寧を、追いかけて来た岡崎朋也が引き止めていた橋。				ニシタマグン	ク	13	50	2		
0270	0054	完了	東京都	西多摩郡	殉国慰霊塔 裏	190-1221	東京都西多摩郡瑞穂町箱根ケ崎		35.773738	139.354953	-						CLANNAD ～AFTER STORY～	クラナドアフターストーリー	第7話で、不良グループの勢力争いを終結させるためにタイマン勝負をすることになってしまったことについて、岡崎朋也一行が話し合っていた夜中の丘。<br />慰霊塔の裏辺りに作中で描かれていたテーブルがあります。				ニシタマグン	ク	13	50	2		
0270	0021	完了	東京都	西多摩郡	スタジオ・ビーナス	190-1221	東京都西多摩郡瑞穂町箱根ケ崎6-2		35.775995	139.349215	"https://www.google.co.jp/maps/@35.776098,139.349082,3a,47.6y,137.73h,95.83t/data=!3m6!1e1!3m4!1s4DOzLBVrlKbdITunOrK78Q!2e0!7i13312!8i6656?hl=ja"					042-556-8688	CLANNAD ～AFTER STORY～	クラナドアフターストーリー	第12話で東京から帰郷した芳野祐介が伊吹公子と再会するシーンで、背景に描かれていた水色の建物。				ニシタマグン	ク	13	50	2		
0270	0096	完了	東京都	西多摩郡	JR 箱根ヶ崎駅	190-1221	東京都西多摩郡瑞穂町箱根ヶ崎397		35.771181	139.346745	-						CLANNAD ～AFTER STORY～	クラナドアフターストーリー	第16話で、大雪の降った日の町のカットの一つで、電車の止まってしまった中、ホームで足止めされている人々が描かれていました。				ニシタマグン	ク	13	50	2		
0270	0018	完了	東京都	西多摩郡	狭山池公園	190-1221	東京都西多摩郡瑞穂町箱根ケ崎712		35.77606	139.348104	"https://www.google.co.jp/maps/@35.776488,139.3484661,3a,18.8y,206.49h,88.57t/data=!3m6!1e1!3m4!1sWKIjHSrcKxSJi8LWP3Xqhw!2e0!7i13312!8i6656?hl=ja"				5		CLANNAD ～AFTER STORY～	クラナドアフターストーリー	第5話で、高校時代の相楽美佐枝が、志麻賀津紀と池の前のベンチで話をしていた公園。<br />第6話では、思いを寄せていた男子生徒に彼女がいることを知ったショックで学校をズル休みした美佐枝に、志麻が「恋は遠い日の花火のようなものだね」と下手な慰めを言ってアームロックをかけられていたのも、同じ場所でした。<br />同話後半では、相楽美佐枝の友人のサキとユキと一緒に志麻家を訪れ自分の正体を思い出した志麻が、逃げてきたのも、やはりこの公園でした。<br />DVD第8巻の初回限定版ジャケットイラストで岡崎家＆古河家の5人が座っていたのもこの公園でした。				ニシタマグン	ク	13	50	2		
0270	0023	完了	東京都	西多摩郡	NTT瑞穂電話交換局の電波塔	190-1221	東京都西多摩郡瑞穂町箱根ケ崎2358		35.772759	139.353742	"https://www.google.co.jp/maps/@35.7730661,139.3542832,3a,27.5y,214.3h,101.03t/data=!3m6!1e1!3m4!1sC8WtKE38ZxccawYmnk5EFw!2e0!7i16384!8i8192"				4		CLANNAD ～AFTER STORY～	クラナドアフターストーリー	第1話で、学校帰りの岡崎朋也たちが、電信柱に上って作業をしている芳野祐介を発見するシーンで描かれていた電波塔。				ニシタマグン	ク	13	50	2		
0270	0024	完了	東京都	西多摩郡	ポテト	190-1221	東京都西多摩郡瑞穂町箱根ケ崎2360-4		35.772631	139.353906	"https://www.google.co.jp/maps/@35.7725892,139.3540255,3a,51.6y,300.62h,99.4t/data=!3m6!1e1!3m4!1suLynT59D8KCDltcsvbQqcw!2e0!7i16384!8i8192?hl=ja"						CLANNAD ～AFTER STORY～	クラナドアフターストーリー	第2話の春原陽平と古河早苗の偽装デートで、陽平が早苗を行きつけの店だと言って連れて来た定食屋。<br />作中では店名が「馬鈴薯」に変えられていました。				ニシタマグン	ク	13	50	2		
0270	0126	完了	東京都	西多摩郡	瑞穂ビューパークから望む街の景観	190-1221	東京都西多摩郡瑞穂町箱根ケ崎2475		35.774759	139.354555	-	14.0				042-557-7070	CLANNAD ～AFTER STORY～	クラナドアフターストーリー	第21話の岡崎朋也と岡崎汐が雪の町で悲しい最後を迎えてしまった後のモノローグシーンで、第1期第1話冒頭のモノローグシーンと同じ、瑞穂ビューパークのスカイホールから望む街の景観カットが使われていました。	http://www.town.mizuho.tokyo.jp/midokoro/byu-park.html	http://www.town.mizuho.tokyo.jp/midokoro/byu-park.html		ニシタマグン	ク	13	50	2		
0270	0114	完了	東京都	西多摩郡	松原ひがし公園	190-1222	東京都西多摩郡瑞穂町箱根ケ崎東松原7		35.770491	139.339254	-						CLANNAD ～AFTER STORY～	クラナドアフターストーリー	番外編「もうひとつの世界 杏編」で、商店街で遭遇した岡崎朋也と藤林杏がキスしかけていた公園。<br />2人が座っていたベンチも実在します。正面のマンション（Kyoritsu Reliance 箱根ヶ崎）なども忠実に描かれていました。				ニシタマグン	ク	13	50	2		
0270	0085	完了	東京都	西多摩郡	松原西公園	190-1223	東京都西多摩郡瑞穂町箱根ケ崎西松原		35.769142	139.335690	-						CLANNAD ～AFTER STORY～	クラナドアフターストーリー	第12話で、会社の社長から誘いを受けていた良い転職話が、父・岡崎直幸の逮捕によって白紙となってしまい落ち込む朋也が、父親に呪いから逃れるために町を出ようと古河渚を誘うも、後ろ向きな気持ちで町を出たら帰れる場所でなくなってしまうと諌めていた公園。2人が腰掛けていたブランコの他、遊具や砂場、ベンチなども忠実に描かれていました。				ニシタマグン	ク	13	50	2		
0270	0087	完了	東京都	西多摩郡	江戸街道公園南端の交差点	190-1223	東京都西多摩郡瑞穂町箱根ケ崎西松原25		35.767993	139.333185	"https://www.google.co.jp/maps/@35.767795,139.3331856,3a,61.9y,24.86h,87.68t/data=!3m6!1e1!3m4!1sdxDcgXjjljdFlqF2lyO6iA!2e0!7i13312!8i6656"						CLANNAD ～AFTER STORY～	クラナドアフターストーリー	第13話で、岡崎朋也が、古河渚との結婚を賭けた勝負に挑むために、仕事の休憩中にバッティング練習をしていた場所。				ニシタマグン	ク	13	50	2		
0270	0115	完了	東京都	羽村市	羽村駅東口2番バス乗り場	205-0011	東京都羽村市五ノ神1		35.758811	139.316185	"https://www.google.co.jp/maps/@35.7588981,139.3162802,3a,21.1y,218.94h,91.38t/data=!3m6!1e1!3m4!1sE9sIStG7DsqxXN2DpGdM-A!2e0!7i13312!8i6656"				4.5		CLANNAD ～AFTER STORY～	クラナドアフターストーリー	番外編「もうひとつの世界 杏編」で、デート帰りにバスに乗る藤林椋を、岡崎朋也が見送っていたバス停。				ハムラシ	ク	13	39	2		
0270	0026	完了	東京都	羽村市	JR 羽村駅	205-0014	東京都羽村市羽東1-7-26		35.758417	139.315944	"https://www.google.co.jp/maps/@35.7586323,139.3165524,3a,60.3y,276.17h,94.79t/data=!3m6!1e1!3m4!1sIQUyvhQNkGjCJyiVhsOqkA!2e0!7i16384!8i8192?hl=ja"	12.0					CLANNAD ～AFTER STORY～	クラナドアフターストーリー	第2話で、春原陽平の恋人探しで、陽平が岡崎朋也に担がれて怪しいスカウトをさせられていたシーンで駅前が描かれていました。<br />第17話では、岡崎朋也と古河早苗のデートシーンで駅舎や駅前の風景が描かれ、タクシー乗り場、JAにしたま羽村東口ビル、小野ビル（1Fがドトールのビル）などが確認できます。<br />ただし、作中では駅東口の北側には架空の商店街「楽市通り」があり、「たけなか酒店」など小さな商店が並ぶ風景に置き換えられています。<br />エンディングの冒頭カット、第17話の朋也と早苗のデートシーンの冒頭カットに登場する時計も、羽村駅の駅舎の時計です。				ハムラシ	ク	13	39	2		
0270	0027	完了	東京都	羽村市	どんぐり山児童公園	205-0003	東京都羽村市緑ケ丘1-13		35.763149	139.315988	-	16.0					CLANNAD ～AFTER STORY～	クラナドアフターストーリー	第3話で、デート中の春原陽平と古河早苗が、小さな女の子が男の子たちにイジメられている現場を目撃した公園。<br />挿入カットで描かれていたラッコとコアラの遊具も実在します。				ハムラシ	ク	13	39	2		
0270	0041	完了	東京都	羽村市	メゾン池田 前	205-0003	東京都羽村市緑ヶ丘1-26		35.762899	139.316213	"https://www.google.co.jp/maps/@35.7628434,139.3161356,3a,49.8y,49.58h,105.59t/data=!3m6!1e1!3m4!1sL_3lD_ES_Re5LBLGDjMzpQ!2e0!7i13312!8i6656?hl=ja"						CLANNAD ～AFTER STORY～	クラナドアフターストーリー	第3話の春原陽平と古河早苗のデートシーンで、ちょっと暗くなってきたと言う早苗に、夜はこれからときれいな夜景の見える場所に行こうと誘っていた場所。				ハムラシ	ク	13	39	2		
0270	0028	完了	東京都	羽村市	かめのこ児童公園	205-0003	東京都羽村市緑ケ丘2-15		35.765268	139.319118	"https://www.google.co.jp/maps/@35.7650513,139.3192931,3a,20.8y,301.29h,89.42t/data=!3m7!1e1!3m5!1sAQ_-fVrK6DaOQ_pPpGsmUg!2e0!6s%2F%2Fgeo1.ggpht.com%2Fcbk%3Fpanoid%3DAQ_-fVrK6DaOQ_pPpGsmUg%26output%3Dthumbnail%26cb_client%3Dmaps_sv.tactile.gps%26thumb%3D2%26w%3D203%26h%3D100%26yaw%3D225.5923%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192?hl=ja"	16.0			4.5		CLANNAD ～AFTER STORY～	クラナドアフターストーリー	古河家前の公園のモデル。<br />第1話冒頭では、古河秋生が子供たちと野球をしていました。<br />第2話では、春原陽平と古河早苗がデートの予行演習を行い、デート当日は待ち合わせの場所ともなっていました。<br />第10話では、一人暮らしをすることになった岡崎朋也が秋生とキャッチボールをしながらそのことを応援されていました。<br />第12話では、秋生が子どもたちと野球をするのを、岡崎朋也と古河渚が近所のおばさん方（おそらく子どもたちの母親たち）とシートに座って一緒に見学していました。<br />第13話では、朋也が渚との結婚を賭けて、秋生と野球の対決をしていました。<br />第19話では、早苗と岡崎汐が応援する中、再び秋生と朋也がバッティング対決をしていました。<br />作中に描かれている山型遊具も実在します。				ハムラシ	ク	13	39	2		
0270	0079	完了	東京都	羽村市	かめのこ児童公園横の民家	205-0003	東京都羽村市緑ヶ丘2-17-10		35.765511	139.319384	-						CLANNAD ～AFTER STORY～	クラナドアフターストーリー	古河パンの立地モデル。公園との位置関係は合致しますが、住宅の形状や隣接する民家なども一致しません。				ハムラシ	ク	13	39	2		
0270	0116	完了	東京都	羽村市	羽村市水道事務所 裏	205-0003	東京都羽村市緑ヶ丘2-18		35.765174	139.319556	"https://www.google.co.jp/maps/@35.7652304,139.3195301,3a,63y,148.84h,85.04t/data=!3m6!1e1!3m4!1stqEi12n_1rBfMqVdxx01Aw!2e0!7i13312!8i6656?hl=ja"						CLANNAD ～AFTER STORY～	クラナドアフターストーリー	第16話で、岡崎朋也が出産間近の岡崎渚を古河早苗に任せて仕事に励む姿が描かれていた場所。				ハムラシ	ク	13	39	2		
0270	0122	完了	東京都	羽村市	羽村四面道交差点	205-0003	東京都羽村市緑ヶ丘3-1		35.765250	139.320578	"https://www.google.co.jp/maps/@35.7650928,139.3204528,3a,61.8y,8.17h,112.06t/data=!3m6!1e1!3m4!1sguR3YDN5wE25-ltQ1yZq7A!2e0!7i16384!8i8192?hl=ja"						CLANNAD ～AFTER STORY～	クラナドアフターストーリー	エンディングカットで、日野自動車 羽村工場前の送電鉄塔を正面に望む構図で交差点が描かれていました。				ハムラシ	ク	13	39	2		
0270	0030	完了	東京都	武蔵村山市	交差点	208-0032	東京都武蔵村山市三ツ木3-31		35.762977	139.370870	"https://www.google.co.jp/maps/@35.7628846,139.3710571,3a,45y,304.64h,100.35t/data=!3m6!1e1!3m4!1sW8vJbUWLsel6miJR-Zqcsw!2e0!7i16384!8i8192"						CLANNAD ～AFTER STORY～	クラナドアフターストーリー	第17話冒頭の岡崎朋也のモノローグシーンで、灰色の町のカットの一つとして描かれていた場所。<br />交差点の東側の後ヶ谷戸通りから望む構図で交差点や交差点の西側の民家、送電鉄塔などが描かれており、第1期第1話冒頭から、全く同じ構図のカットが繰り返し使われています。<br />第19話では、朋也が岡崎汐を連れて父・岡崎直幸に会いに行くシーンで、同じ構図で、2人が通りを歩く姿が描かれていました。<br />第21話の岡崎朋也と岡崎汐が雪の町で悲しい最後を迎えてしまった後のモノローグシーンでも、同じ構図のモノクロカットが使われていました。				ムサシムラヤマシ	ク	13	49	2		
0270	0029	完了	東京都	武蔵村山市	薬師通り	208-0032	東京都武蔵村山市三ツ木3-32		35.763113	139.370940	"https://www.google.co.jp/maps/@35.7633907,139.3710667,3a,43.1y,202.73h,91.66t/data=!3m6!1e1!3m4!1sDRVa9z6slDKvdJdateIx_w!2e0!7i13312!8i6656"						CLANNAD ～AFTER STORY～	クラナドアフターストーリー	第1話の野球の試合をする早朝の街の風景カットで、犬を散歩する住人が描かれていた通り。				ムサシムラヤマシ	ク	13	49	2		
0270	0125	完了	東京都	武蔵村山市	送電鉄塔	208-0032	東京都武蔵村山市三ツ木3-58		35.764199	139.372099	"https://www.google.co.jp/maps/@35.7644342,139.3724027,3a,44.1y,215.4h,121.5t/data=!3m6!1e1!3m4!1sIrvdD1ejF1YXBFjdbEa5rA!2e0!7i16384!8i8192?hl=ja"						CLANNAD ～AFTER STORY～	クラナドアフターストーリー	第21話の岡崎朋也と岡崎汐が雪の町で悲しい最後を迎えてしまった後のモノローグシーンで、第1期第1話冒頭のモノローグシーンと同じ鉄塔のカットが使われていました。				ムサシムラヤマシ	ク	13	49	2		
0270	0075	完了	東京都	武蔵村山市	公園	208-0035	東京都武蔵村山市中原2-38		35.755607	139.362151	-						CLANNAD ～AFTER STORY～	クラナドアフターストーリー	エンディングカットで描かれていた夕方の公園。				ムサシムラヤマシ	ク	13	49	2		
0270	0031	完了	東京都	武蔵村山市	住宅地の交差点	208-0035	東京都武蔵村山市中原3-4		35.760640	139.361064	"https://www.google.co.jp/maps/@35.7607416,139.3610586,3a,51.4y,168.36h,88.96t/data=!3m6!1e1!3m4!1sIpq4xz67qMDuZDLV-1YjuA!2e0!7i13312!8i6656?hl=ja"						CLANNAD ～AFTER STORY～	クラナドアフターストーリー	第22話で、芳野公子に連れられて病院に向かう伊吹風子が、小学生に間違えられたことに憤慨し、大人の女に見られる方法を模索していた場所。<br />※青いトタン倉庫は撤去済。				ムサシムラヤマシ	ク	13	49	2		
0270	0109	完了	東京都	武蔵村山市	太平土建前の交差点	208-0035	東京都武蔵村山市中原3-4		35.760804	139.361064	"https://www.google.co.jp/maps/@35.7608788,139.3610214,3a,47.4y,126.66h,86.88t/data=!3m6!1e1!3m4!1s1DpQJWjX4Qf_oQ-n2klCEA!2e0!7i13312!8i6656?hl=ja"						CLANNAD ～AFTER STORY～	クラナドアフターストーリー	第22話の伊吹風子が、芳野公子に連れられて病院に向かうシーンで、お腹が空いたと言う風子に検査が終わったらファミレスに行こうと提案するも、今行こうと言い出し、何とか病院から逃れようとする風子を公子が引き止めていた場所。<br />※背景に描かれていた太平土建の仮設事務所は撤去済。				ムサシムラヤマシ	ク	13	49	2		
