作品No.	聖地No.	確定	都道府県	市区郡	聖地名	郵便番号	住所	住所2	座標：緯度	座標：経度	SV	倍率	SV過去	Fov	Zoom	電話番号	作品	作品名フリガナ	備考	公式サイトURL	情報参照元URL	備考2	市区町村読み仮名	作品名50音	県順	市順	域順	実在	重要度
0561	0053	完了	群馬県	みどり市	JR 神戸駅	376-0304	群馬県みどり市東町神戸891		36.537514	139.356389	"https://www.google.co.jp/maps/@36.537228,139.356415,3a,75y,90t/data=!3m5!1e2!3m3!1s-yBYyX8GX__0%2FToFuH10pEgI%2FAAAAAAAAANU%2FnLqBx7u-2G4!2e4!3e15"	13.0		0			鉄子の旅	テツコノタビ	第6話で訪れた駅。ホームにある、廃車を利用して造られた列車レストラン清流で食事をしていました。<br />わたらせ渓谷鐵道と廃線跡歩き⑥				ミドリシ	テ	10	16	2		
0561	0054	完了	群馬県	みどり市	JR 大間々駅	376-0101	群馬県みどり市大間々町大間々1375		36.434661	139.277439	"https://www.google.co.jp/maps/@36.434661,139.27744,2a,90y,90t/data=!3m5!1e2!3m3!1s14895336!2e1!3e10"	16.0		0			鉄子の旅	テツコノタビ	第6話でトロッコ列車「わたらせ渓谷号」に乗り換えた駅。駅舎やホーム、「わたらせ渓谷号」が描かれていました。<br />わたらせ渓谷鐵道と廃線跡歩き③				ミドリシ	テ	10	16	2		
0561	0055	完了	埼玉県	日高市	JR 高麗川駅	350-1205	埼玉県日高市原宿336-2		35.89626	139.337955	"https://www.google.co.jp/maps/@35.896778,139.337811,3a,75y,90t/data=!3m5!1e2!3m3!1s-we8roCVpOHg%2FSB82u7XkjrI%2FAAAAAAAAFpw%2FyZ0AdqvFxOg!2e4!3e15"	15.0		0			鉄子の旅	テツコノタビ	第2話の130円で一都六県大回りの旅でディーゼル車に乗り換えた駅で、ホームのみ登場。<br />一都六県大回りの旅⑥				ヒダカシ	テ	11	19	2		
0561	0056	完了	千葉県	我孫子市	JR 我孫子駅	270-1151	千葉県我孫子市本町2-1-1		35.872725	140.010399	"https://www.google.co.jp/maps/@35.872711,140.011505,3a,75y,90t/data=!3m5!1e2!3m3!1s45957937!2e1!3e10"	13.0		0			鉄子の旅	テツコノタビ	第2話の130円で一都六県大回りの旅でホームのみ登場。<br />一都六県大回りの旅⑨				アビコシ	テ	12	15	2		
0561	0057	完了	千葉県	木更津市	JR 木更津駅	292-0831	千葉県木更津市富士見1-1-1		35.381592	139.926222	"https://www.google.co.jp/maps/@35.381475,139.925625,3a,15.1y,75.42h,101.43t/data=!3m4!1e1!3m2!1sEenxu_jwmB4pga7xaDe-bw!2e0?hl=ja"	13.0		120	2		鉄子の旅	テツコノタビ	第1話で旅マンガの依頼を受けた菊池直恵が、イシカワと待ち合わせをしていた駅で、ここで初めて横見浩彦を紹介されていました。駅舎西側の看板や改札などが描かれていました。				キサラヅシ	テ	12	33	2		
0561	0058	完了	千葉県	木更津市	JR 東清川駅	292-0032	千葉県木更津市笹子486		35.390028	139.98575	"https://www.google.co.jp/maps/@35.389979,139.985433,3a,75y,90t/data=!3m5!1e2!3m3!1s19843287!2e1!3e10"	13.0		0			鉄子の旅	テツコノタビ	第1話で久留里線全駅乗下車の旅の4つ目の降車駅として登場。コンクリート製の駅舎の前で菊池直恵たち3人が木更津名物の「漁り弁当」を食べていました。				キサラヅシ	テ	12	33	2		
0561	0059	完了	千葉県	木更津市	JR 上総清川駅	292-0036	千葉県木更津市菅生799		35.390963	139.965536	"https://www.google.co.jp/maps/@35.3908426,139.9655631,3a,55.1y,342.66h,83.38t/data=!3m4!1e1!3m2!1sRI1r3u_tIbZ2NCc_5npClQ!2e0?hl=ja"	13.0		120	1.5		鉄子の旅	テツコノタビ	第1話の初旅である久留里線全駅乗下車の旅の初降車駅として登場。無人駅で、乗車駅証明書発行機が描かれていました。				キサラヅシ	テ	12	33	2		
0561	0060	完了	千葉県	木更津市	JR 祇園駅	292-0052	千葉県木更津市祇園473		35.391514	139.9483	"https://www.google.co.jp/maps/@35.391372,139.948275,3a,15y,8.63h,91.65t/data=!3m4!1e1!3m2!1saGdd4zYxBX0tUsZ6xM5NYw!2e0?hl=ja"	13.0		120	3		鉄子の旅	テツコノタビ	第1話で久留里線全駅乗下車の旅の2つ目の降車駅として登場。木造の駅舎が描かれていました。				キサラヅシ	テ	12	33	2		
0561	0061	完了	千葉県	木更津市	JR 馬来田駅	292-0212	千葉県木更津市真里107		35.366686	140.058627	"https://www.google.co.jp/maps/@35.3667151,140.0590229,3a,15y,261.02h,89.88t/data=!3m4!1e1!3m2!1s9E5ldmySwhZzA3lfRdRpoQ!2e0"	13.0		120	5		鉄子の旅	テツコノタビ	第1話で久留里線全駅乗下車の旅の5つ目の降車駅として登場。駅外側からの駅舎が描かれていました。				キサラヅシ	テ	12	33	2		
0561	0062	完了	千葉県	君津市	JR 下郡駅	292-0401	千葉県君津市山本湯名下2		35.355222	140.055417	"https://www.google.co.jp/maps/@35.3556055,140.0545439,3a,15.2y,113.69h,89.96t/data=!3m4!1e1!3m2!1sIDneXSM5_Mjd0xB5W5Q7cQ!2e0"	13.0		120	5		鉄子の旅	テツコノタビ	第1話で久留里線全駅乗下車の旅の8つ目の降車駅として登場。緑に囲まれた小さな待合室が描かれていましたが、現在は新しい待合室に建て替えられています。				キミツシ	テ	12	35	2		
0561	0063	完了	千葉県	君津市	JR 久留里駅	292-0421	千葉県君津市久留里市場198		35.295833	140.07575	"https://www.google.co.jp/maps/@35.295913,140.075942,3a,15y,266.26h,90.06t/data=!3m4!1e1!3m2!1sIwVDPsk9JHusWBVjyIwlow!2e0"	13.0		120	3		鉄子の旅	テツコノタビ	第1話で久留里線全駅乗下車の旅の9つ目の降車駅として登場。駅舎が描かれていました。				キミツシ	テ	12	35	2		
0561	0064	完了	千葉県	君津市	JR 小櫃駅	292-0451	千葉県君津市末吉152		35.328389	140.059904	"https://www.google.co.jp/maps/@35.328394,140.059903,2a,90y,90t/data=!3m5!1e2!3m3!1s21185441!2e1!3e10"	13.0		0			鉄子の旅	テツコノタビ	第1話で久留里線全駅乗下車の旅の7つ目の降車駅として登場。駅舎や井戸ポンプが描かれていました。				キミツシ	テ	12	35	2		
0561	0065	完了	千葉県	君津市	JR 俵田駅	292-0455	千葉県君津市俵田1630		35.314528	140.061389	-	13.0		0			鉄子の旅	テツコノタビ	第1話で久留里線全駅乗下車の旅の10つ目の降車駅として登場。待合室や乗車駅証明書発行機が描かれていました。※作中で描かれていた待合室は、2008年1月3日に火災で焼失してしまい、現在は新待合室が設置されています。				キミツシ	テ	12	35	2		
0561	0066	完了	千葉県	君津市	JR 平山駅	292-0502	千葉県君津市平山759		35.274323	140.064826	-	13.0		0			鉄子の旅	テツコノタビ	第1話で久留里線全駅乗下車の旅の12個目の降車駅として登場。わずかに駅舎のカットが描かれていました。				キミツシ	テ	12	35	2		
0561	0067	完了	千葉県	君津市	JR 上総松丘駅	292-0503	千葉県君津市広岡1692		35.257828	140.063978	"https://www.google.co.jp/maps/@35.257831,140.063982,2a,90y,90t/data=!3m5!1e2!3m3!1s72352791!2e1!3e10"	13.0		0			鉄子の旅	テツコノタビ	第1話で久留里線全駅乗下車の旅の11個目の降車駅として登場。駅舎が描かれていました。				キミツシ	テ	12	35	2		
0561	0068	完了	千葉県	君津市	JR 上総亀山駅	292-0531	千葉県君津市藤林98		35.233056	140.089833	-	13.0		0			鉄子の旅	テツコノタビ	第1話で久留里線全駅乗下車の旅の最後の降車駅として登場。駅舎が描かれていました。				キミツシ	テ	12	35	2		
0561	0069	完了	千葉県	袖ケ浦市	JR 横田駅	299-0236	千葉県袖ケ浦市横田2177-2		35.386111	140.020306	"https://www.google.co.jp/maps/@35.386087,140.020304,2a,90y,90t/data=!3m5!1e2!3m3!1s20267910!2e1!3e10"	13.0		0			鉄子の旅	テツコノタビ	第1話で久留里線全駅乗下車の旅の3つ目の降車駅として登場。駅舎の他、タブレット交換、駅長室のタブレットの機械などが描かれていました。				ソデガウラシ	テ	12	37	2		
0561	0070	完了	千葉県	袖ケ浦市	JR 東横田駅	299-0236	千葉県袖ケ浦市横田442		35.38625	140.036472	-	13.0		0			鉄子の旅	テツコノタビ	第1話で久留里線全駅乗下車の旅の6つ目の降車駅として登場。廃車両を利用した駅舎が描かれていましたが、残念ながら2007年1月に旧駅舎は撤去され、2月1日より新駅舎が使用されています。				ソデガウラシ	テ	12	37	2		
0561	0071	完了	東京都	千代田区	JR 東京駅	100-0005	東京都千代田区丸の内1-9-1		35.681377	139.766041	"https://www.google.co.jp/maps/@35.6803752,139.7651542,3a,43.6y,55.21h,99.66t/data=!3m4!1e1!3m2!1snmQsbxtRZ9jnGEGWY8MxAA!2e0"	18		120	1		鉄子の旅	テツコノタビ	冒頭ナレーション及びオープニング、さらに第2話（一都六県大回りの旅①）、第5話（岩手県旅行①）、第9話（くりはら田園鉄道旅①）、第12話（肥薩線旅行①）の旅の集合・始発場所としても登場。<br />改築前の赤レンガ本駅舎に、第2話では丸の内北口駅舎内も描かれていました。				チヨダク	テ	13	17	2		
0561	0072	完了	東京都	千代田区	小学館	101-8001	東京都千代田区一ツ橋2-3-1		35.694145	139.758099	"https://www.google.co.jp/maps/@35.6941106,139.7584681,3a,60y,262.67h,106.13t/data=!3m4!1e1!3m2!1s9021O1JA2-Hxujh6KLw7rQ!2e0"	17		120	1	03-3230-5211	鉄子の旅	テツコノタビ	第1話、第4話で菊池直恵とイシカワが打ち合わせをしていた出版社。第6話では横見浩彦も交えて打ち合わせをしており、第12話にも出版社の社員がカミムラの行き先を話していたシーンで登場していました。	http://www.shogakukan.co.jp/	http://www.shogakukan.co.jp/		チヨダク	テ	13	17	2		
0561	0073	完了	東京都	中央区	JR 八丁堀駅	104-0032	東京都中央区八丁堀3-25-10		35.674583	139.777778	"https://www.google.co.jp/maps/@35.674617,139.777705,2a,90y,90t/data=!3m5!1e2!3m3!1s84148579!2e1!3e10"	16		0			鉄子の旅	テツコノタビ	第2話の130円で一都六県大回りの旅のゴール駅。ホームと改札、B2出口の階段前などが描かれていました。<br />一都六県大回りの旅⑨<br />ちなみにコースは東京駅からスタートして、東海道本線で川崎、南武線で尻手、次いで浜川崎、鶴見線で鶴見、京浜東北線で大船、東海道本線で茅ヶ崎、相模線で橋本、横浜線で八王子、八高線で高麗川、次いで高崎、両毛線で小山、水戸線で友部、常磐線で我孫子、成田線で成田、次いで佐倉、総武本線で成東、東金線で大綱、外房線で蘇我、京葉線で八丁堀。				チュウオウク	テ	13	16	2		
0561	0074	完了	東京都	台東区	JR 上野駅	110-0005	東京都台東区上野7-1-1		35.713889	139.777222		14		0			鉄子の旅	テツコノタビ	第3話で水上行きの新特急（高崎線特急）に乗車した駅。185系の車両が描かれていました。<br />土合・湯檜曽…鉄子流デートコース①				タイトウク	テ	13	15	2		
0561	0075	完了	東京都	台東区	東武鉄道 浅草駅	111-0033	東京都台東区花川戸1-4-1		35.711408	139.797948	"https://www.google.co.jp/maps/@35.711291,139.79786,3a,75y,90t/data=!3m5!1e2!3m3!1s14076954!2e1!3e10"	17		0			鉄子の旅	テツコノタビ	第6話で待ち合わせをしていた旅の出発駅。特急りょうもうに乗車していました。<br />松屋浅草店浅草ビルやエスカレーター、ホームなどが描かれていました。<br />※ビル外観は、2012年の改装で、外装材を撤去し1974年の改装前のアール・デコ調の外装に戻されたため、作中の外観とは随分異なります。<br />わたらせ渓谷鐵道と廃線跡歩き①				タイトウク	テ	13	15	2		
0561	0076	完了	東京都	八王子市	JR 八王子駅	192-0083	東京都八王子市旭町1-1		35.655556	139.338889	"https://www.google.co.jp/maps/@35.6552402,139.3392189,3a,33.5y,348.84h,82.63t/data=!3m6!1e2!3m4!1s64082432!2e1!3e10!4b1"	13		0			鉄子の旅	テツコノタビ	第2話の130円で一都六県大回りの旅で横浜線から八高線に乗り換えた駅で、ホームのみ登場。<br />一都六県大回りの旅⑤				ハチオウジシ	テ	13	38	2		
0561	0077	完了	神奈川県	川崎市	JR 浜川崎駅	210-0855	神奈川県川崎市川崎区南渡田町1-2		35.510417	139.713472		15		0			鉄子の旅	テツコノタビ	第2話の130円で一都六県大回りの旅でホームと無人改札が描かれていました。<br />一都六県大回りの旅③				カワサキシ	テ	14	2	2		
0561	0078	完了	神奈川県	川崎市	JR 尻手駅	212-0016	神奈川県川崎市幸区南幸町3-107		35.530945	139.684244		14		0			鉄子の旅	テツコノタビ	第2話の130円で一都六県大回りの旅でホームのみ登場。<br />一都六県大回りの旅②				カワサキシ	テ	14	2	2		
0561	0079	完了	神奈川県	横浜市	JR 鶴見駅	230-0051	神奈川県横浜市鶴見区鶴見中央1-1-1		35.508387	139.676142	"https://www.google.co.jp/maps/@35.5079577,139.6758189,3a,75y,90t/data=!3m5!1e1!3m3!1srUdHbYiuXe8AAAQWs8wO-w!2e0!3e11"	15		0			鉄子の旅	テツコノタビ	第2話の130円で一都六県大回りの旅でホームと改札が描かれていました。<br />一都六県大回りの旅④				ヨコハマシ	テ	14	1	2		
0561	0080	完了	新潟県	上越市	JR 直江津駅	942-0003	新潟県上越市東町1-1		37.171056	138.243103	"https://www.google.co.jp/maps/@37.171574,138.2433615,3a,30y,196.67h,92.31t/data=!3m4!1e1!3m2!1sJ1OX-3QQmgKW3r7Fq6mGkA!2e0?hl=ja"	17		120	3		鉄子の旅	テツコノタビ	第3話で信越本線から北陸本線に乗り換えた駅。駅舎と駅北口前の彫刻（岡本鉄二作の掲げた手にカモメを乗せた女性の彫刻）、自由通路にある「新潟県鉄道発祥の地」の碑が描かれていました。<br />土合・湯檜曽…鉄子流デートコース⑧				ジョウエツシ	テ	15	1	4		
0561	0081	完了	新潟県	柏崎市	JR 鯨波駅	945-0855	新潟県柏崎市鯨波1-3		37.355885	138.517972	"https://www.google.co.jp/maps/@37.3557333,138.5178693,3a,75y,29.58h,93.82t/data=!3m4!1e1!3m2!1sJq22cgXGlIveldVusS3_8A!2e0?hl=ja"	17		120	1.2		鉄子の旅	テツコノタビ	第3話で駅舎横壁のクジラの壁画が描かれていました。<br />土合・湯檜曽…鉄子流デートコース⑦				カシワザキシ	テ	15	6	4		
0561	0082	完了	新潟県	柏崎市	JR 青海川駅	949-3661	新潟県柏崎市青海川		37.346186	138.486056	"https://www.google.co.jp/maps/@37.346083,138.48597,3a,75y,90t/data=!3m5!1e2!3m3!1s83174022!2e1!3e10?hl=ja"	14		0			鉄子の旅	テツコノタビ	第3話で登場した「日本一海に近い駅」として有名な駅。ホーム、連絡階段、駅前の浜辺などが描かれていました。<br />土合・湯檜曽…鉄子流デートコース⑥				カシワザキシ	テ	15	6	4		
0561	0083	完了	新潟県	糸魚川市	JR 筒石駅	949-1302	新潟県糸魚川市仙納字大谷928		37.128674	138.060038	"https://www.google.co.jp/maps/@37.128648,138.05993,3a,75y,90t/data=!3m5!1e2!3m3!1s57974187!2e1!3e10?hl=ja"	13		0			鉄子の旅	テツコノタビ	第3話の旅の最後の駅として登場。トンネル内のホームに階段、地上の駅舎外観、周辺景色などが描かれていました。<br />土合・湯檜曽…鉄子流デートコース⑨				イトイガワシ	テ	15	2	4		
0561	0084	完了	新潟県	南魚沼郡	JR 越後湯沢駅	949-6101	新潟県南魚沼郡湯沢町湯沢主水2427-1		36.935917	138.809639	-	13		0			鉄子の旅	テツコノタビ	第3話で高崎線から上越後湯沢に乗り換えた駅で駅舎内が描かれていました。この後、長岡駅で信越本線に乗り換えますが、長岡駅も同じく駅舎内のカットのみ。<br />土合・湯檜曽…鉄子流デートコース⑤				ミナミウオヌマグン	テ	15	15	4		
0561	0085	完了	長野県	長野市	JR 長野駅	380-0921	長野県長野市栗田1038		36.643121	138.188644		14		0			鉄子の旅	テツコノタビ	第11話の長野電鉄旅行で、長野電鉄からJR篠ノ井線に乗り換えた駅。駅舎外観や篠ノ井線のホームなどが描かれていました。<br />長野電鉄旅行⑧				ナガノシ	テ	20	5	2		
0561	0086	完了	長野県	長野市	長野電鉄 松代駅	381-1231	長野県長野市松代町松代70		36.565924	138.198292		17		0			鉄子の旅	テツコノタビ	第11話の長野電鉄旅行で最初に下車した駅で、駅前の童謡「汽車ポッポ」の歌詞が刻まれた石碑を見ていました。駅舎やホームにある何本も並んだポイント切替機（転轍機）や駅長室などが描かれていました。残念ながら、2012年4月1日の屋代線廃止に伴い廃駅となってしまいました。<br />長野電鉄旅行②				ナガノシ	テ	20	5	2		
0561	0087	完了	長野県	下高井郡	長野電鉄 湯田中駅	381-0401	長野県下高井郡山ノ内町平穏3227-2		36.741667	138.414722		14		0			鉄子の旅	テツコノタビ	第11話の長野電鉄旅行で訪れた駅で、駅前の「湯田中温泉」のゲートや足湯などが描かれていました。<br />長野電鉄旅行⑦				シモタカイグン	テ	20	3	2		
0561	0088	完了	長野県	中野市	長野電鉄 信州中野駅	383-0021	長野県中野市西1-1-1		36.744782	138.364906		14		0			鉄子の旅	テツコノタビ	第11話の長野電鉄旅行で、すでに廃駅となっている木島駅にバスで向かうために下車した駅。駅舎外観などが描かれていました。<br />木島駅へ行った後は再びバスでこの駅に戻り、長野電鉄で湯田中駅へ向かっていました。<br />長野電鉄旅行④⑥				ナカノシ	テ	20	2	2		
0561	0089	完了	長野県	千曲市	長野電鉄 東屋代駅	387-0007	長野県千曲市屋代778-4		36.542306	138.132028		16		0			鉄子の旅	テツコノタビ	第11話の長野電鉄旅行で下車した2つ目の駅。ホームやベンチ、無人改札、民家を兼ねた駅舎（外観・内部）などが描かれていました。残念ながら、2012年4月1日の屋代線廃止に伴い廃駅となってしまいました。<br />長野電鉄旅行③				チクマシ	テ	20	7	2		
0561	0090	完了	長野県	千曲市	JR 屋代駅	387-0013	長野県千曲市小島3139		36.532028	138.128111		13		0			鉄子の旅	テツコノタビ	第11話の長野電鉄旅行でしなの鉄道から長野電鉄屋代線に乗り換えた駅。しなの電鉄側のホームや改札、連絡通路、長野電鉄側のホームや木造の待合室などが描かれていました。<br />長野電鉄旅行①				チクマシ	テ	20	7	2		
0561	0091	完了	長野県	千曲市	JR 姨捨駅	387-0023	長野県千曲市八幡姨捨4947		36.502564	138.093319		14		0			鉄子の旅	テツコノタビ	第11話の長野電鉄旅行の最後に長野電鉄から外れて訪れた駅で、駅舎やホーム、三大車窓に選ばれたホームの眼下に広がる広大な街の夜景が描かれていました。<br />長野電鉄旅行⑨				チクマシ	テ	20	7	2		
0561	0092	完了	長野県	諏訪市	JR 上諏訪駅	392-0004	長野県諏訪市諏訪1-1-18		36.046631	138.11648	"https://www.google.co.jp/maps/@36.0467697,138.116812,3a,30y,249.64h,94.52t/data=!3m4!1e1!3m2!1sZ6iL58yQYLp4I4lv2UXZTw!2e0"	13		120	3		鉄子の旅	テツコノタビ	第8話冒頭で登場した駅。1番線ホーム脇にある駅露天風呂（足湯）に浸かっていました。※作中で描かれていた東口駅舎は、現在では灰色から茶色に塗装が塗り替えられ、駅名部分の位置も変更されています。<br />飯田線秘境巡り①				スワシ	テ	20	31	2		
0561	0093	完了	長野県	岡谷市	JR 岡谷駅	394-0028	長野県岡谷市本町1-1-1		36.056744	138.044617		13		0			鉄子の旅	テツコノタビ	第8話の飯田線秘境巡りで、中央本線から飯田線（直通）に乗り換えた駅で、ホームのみが登場。<br />飯田線秘境巡り②				オカヤシ	テ	20	30	2		
0561	0094	完了	長野県	飯山市	長野電鉄 木島駅	389-2234	長野県飯山市木島		36.8512	138.379806		18		0			鉄子の旅	テツコノタビ	第11話の長野電鉄旅行で信州中野駅からバスで向かった廃駅。長電バスのバスターミナルの窓口・待合室として利用されている駅舎や、すでに線路が撤去されたホームなどが描かれていました。<br />長野電鉄旅行⑤				イイヤマシ	テ	20	1	2		
0561	0095	完了	長野県	飯田市	JR 金野駅	399-2223	長野県飯田市千栄1041		35.419142	137.817053	"https://www.google.co.jp/maps/@35.419297,137.817162,3a,75y,90t/data=!3m5!1e2!3m3!1s100261616!2e1!3e10"	15		0			鉄子の旅	テツコノタビ	第8話の飯田線秘境巡りの2つ目の駅で、小さな待合所があるだけのホームが描かれていました。<br />飯田線秘境巡り④				イイダシ	テ	20	28	2		
0561	0096	完了	長野県	飯田市	JR 千代駅	399-2223	長野県飯田市千栄732		35.429631	137.816717	"https://www.google.co.jp/maps/@35.429629,137.816732,3a,75y,90t/data=!3m5!1e2!3m3!1s97409424!2e1!3e10"	13		0			鉄子の旅	テツコノタビ	第8話の飯田線秘境巡りの最初の駅で、小さな待合所があるだけのホームが描かれていました。<br />飯田線秘境巡り③				イイダシ	テ	20	28	2		
0561	0097	完了	長野県	下伊那郡	天竜橋	399-1201	長野県下伊那郡天龍村平岡		35.310322	137.847810	"https://www.google.co.jp/maps/@35.310908,137.848396,3a,75y,90t/data=!3m5!1e2!3m3!1s-uMK9DRBqsLI%2FSgJ4KU7RJcI%2FAAAAAAAAGQE%2FGz5T7XQVILw!2e4!3e15"	13		0			鉄子の旅	テツコノタビ	第8話で、JR為栗駅下車の際に駅を出て訪れ、横見浩彦とカミムラが天竜川の景観を楽しんでいた吊り橋。<br />飯田線秘境巡り⑨				シモイナグン	テ	20	29	2		
0561	0098	完了	長野県	下伊那郡	JR 為栗駅	399-1201	長野県下伊那郡天龍村平岡		35.311606	137.848517	"https://www.google.co.jp/maps/@35.311709,137.848528,2a,90y,90t/data=!3m5!1e2!3m3!1s20748408!2e1!3e10"	13		0			鉄子の旅	テツコノタビ	第8話の飯田線秘境巡り2日目に訪れた2つ目の駅で、駅近くにある吊り橋を渡っていました。<br />飯田線秘境巡り⑧				シモイナグン	テ	20	29	2		
0561	0099	完了	長野県	下伊那郡	JR 中井侍駅	399-1201	長野県下伊那郡天龍村平岡2290		35.235914	137.834983	"https://www.google.co.jp/maps/@35.235913,137.834912,2a,90y,90t/data=!3m5!1e2!3m3!1s34552132!2e1!3e10"	13		0			鉄子の旅	テツコノタビ	第8話の飯田線秘境巡り2日目最初に訪れた駅で、駅を出て周辺を散策していました。<br />小さな待合所のあるホームの他、駅前の民家、周囲の林などが描かれていました。<br />飯田線秘境巡り⑦				シモイナグン	テ	20	29	2		
0561	0100	完了	長野県	下伊那郡	JR 田本駅	399-1801	長野県下伊那郡泰阜村田本		35.349022	137.837763	"https://www.google.co.jp/maps/@35.348974,137.837927,2a,90y,90t/data=!3m5!1e2!3m3!1s100281452!2e1!3e10"	15		0			鉄子の旅	テツコノタビ	第8話の飯田線秘境巡り2日目に訪れた3つ目の駅で、ホームの端にある細い階段を登ったところから眼下のホームを眺めていました。<br />飯田線秘境巡り⑩				シモイナグン	テ	20	29	2		
0561	0101	完了	静岡県	浜松市	JR 佐久間駅	431-3901	静岡県浜松市天竜区佐久間町佐久間2434		35.092086	137.810147	"https://www.google.co.jp/maps/@35.09225,137.81025,3a,75y,90t/data=!3m5!1e2!3m3!1s-xuEQiS3GhZE%2FScNLmCSd7DI%2FAAAAAAAFDzs%2FgMALX75rECA!2e4!3e15"	14		0			鉄子の旅	テツコノタビ	第8話の飯田線秘境巡り1日目の宿泊駅。駅舎とホームが描かれていました。<br />飯田線秘境巡り⑥				ハママツシ	テ	22	21	3		
0561	0102	完了	静岡県	浜松市	JR 小和田駅	431-4101	静岡県浜松市天竜区水窪町奥領家44		35.209899	137.836079	"https://www.google.co.jp/maps/@35.209792,137.83591,3a,75y,90t/data=!3m5!1e2!3m3!1s52069969!2e1!3e10"	13		0			鉄子の旅	テツコノタビ	第8話の飯田線秘境巡り2日目に訪れた4つ目の駅で、木造の古めかしい駅舎や静岡・愛知・長野3県の県境標識などが描かれていました。 駅から続く下り坂の先にある東屋の中の「愛の椅子」に、横見浩彦と カミムラが男同士で座っていました。<br />飯田線秘境巡り⑪				ハママツシ	テ	22	21	3		
0561	0103	完了	静岡県	浜松市	第6水窪川橋梁	431-4111	静岡県浜松市天竜区佐久間町相月		35.139283	137.862688		16		0			鉄子の旅	テツコノタビ	第8話の飯田線秘境巡りで通過した「渡らずの鉄橋」と呼ばれる飯田線名物の鉄橋。作中では何の言及もなくただ通過しただけでした。<br />飯田線秘境巡り⑤				ハママツシ	テ	22	21	3		
0561	0104	完了	大阪府	大阪市	JR 新大阪駅	532-0011	大阪府大阪市淀川区西中島5-16-1		34.733483	135.500114		14		0			鉄子の旅	テツコノタビ	第12話の肥薩線旅行で、台風の影響で西行きの列車がすべて運休になってしまったために立ち往生してしまった駅。<br />肥薩線旅行②				オオサカシ	テ	27	1	5		
0561	0105	完了	大阪府	大阪市	Cafe Flora	532-0011	大阪府大阪市淀川区西中島5-16-1	JR新大阪駅3F 在来線コンコース乗換口待合室西側	34.733999	135.501103		17		0			鉄子の旅	テツコノタビ	第12話で台風による路線運休のために立ち往生した新大阪駅で、横見浩彦たちが今後の方針を話し合っていた喫茶店。<br />肥薩線旅行③				オオサカシ	テ	27	1	5		
0561	0106	完了	岡山県	岡山市	JR 岡山駅	700-0024	岡山県岡山市北区駅元町1-1		34.666369	133.918589		13		0			鉄子の旅	テツコノタビ	第10話の四国旅行で山陽新幹線から快速マリンライナーに乗り換えた駅。ホームに駅舎構内、改札などが描かれていました。<br />四国旅行①				オカヤマシ	テ	33	1	6		
0561	0107	完了	岡山県	玉野市	JR 宇野駅	706-0002	岡山県玉野市築港1-1-1		34.494503	133.953878		15		0			鉄子の旅	テツコノタビ	第10話の四国旅行で四国に渡るフェリーに乗るために下車した駅。駅舎外観に駅前広場の風景、宇野港広場にある愛の女神像などが描かれていました。<br />四国旅行③				タマノシ	テ	33	4	6		
0561	0108	完了	岡山県	玉野市	四国フェリー	706-0002	岡山県玉野市築港1-3-2		34.49275	133.951368		17		0			鉄子の旅	テツコノタビ	第10話の四国旅行で四国に渡るフェリーに乗船した場所。宇野港全景、宇野港湾事務所の建物などが描かれていました。<br />四国旅行④	http://www.shikokuferry.com/	http://www.shikokuferry.com/		タマノシ	テ	33	4	6		
0561	0109	完了	岡山県	倉敷市	JR 茶屋町駅	710-1101	岡山県倉敷市茶屋町478		34.57665	133.825836		13		0			鉄子の旅	テツコノタビ	第10話の四国旅行で快速マリンライナーから宇野線に乗り換えた駅。ホームが描かれていました。<br />四国旅行②				クラシキシ	テ	33	2	6		
0561	0110	完了	徳島県	三好市	JR 坪尻駅	778-0040	徳島県三好市池田町西山		34.053922	133.82384	-	14		0			鉄子の旅	テツコノタビ	第10話の四国旅行1日目で四国上陸後に下車した2つ目の駅。秘境駅として知られる駅で、四方を山に囲まれ、古めかしい木造駅舎があるだけの無人駅、駅前で展開されるスイッチバックの様子などが描かれていました。<br />四国旅行⑦				ミヨシシ	テ	36	11	7		
0561	0111	完了	香川県	高松市	JR 高松駅	760-0011	香川県高松市浜ノ町1-20		34.350683	134.046939		14		0			鉄子の旅	テツコノタビ	第10話の四国旅行で宇野港からフェリーに乗ってきた横見浩彦たち一行が、琴平へ向かう快速サンポートに乗車した駅。駅舎外観、構内、改札が描かれており、直前カットでは高松港も少しだけ出て来ていました。<br />四国旅行⑤				タカマツシ	テ	37	1	7		
0561	0112	完了	香川県	坂出市	瀬戸大橋	762-0071	香川県坂出市与島町		34.381165	133.819649		14		0			鉄子の旅	テツコノタビ	第10話の四国旅行の帰途で 横見浩彦一行が特急南風に乗って渡った橋。<br />四国旅行⑧				サカイデシ	テ	37	8	7		
0561	0113	完了	香川県	仲多度郡	JR 琴平駅	766-0004	香川県仲多度郡琴平町榎井864		34.191839	133.821308		16		0			鉄子の旅	テツコノタビ	第10話の四国旅行1日目で四国上陸後最初に下車した駅。ホームや改札、駅舎が描かれていました。<br />四国旅行⑥				ナカタドグン	テ	37	11	7		
